case_id,source_row,containment_group,dataset_split,image_sha256
AASCE:132,132,052f9d3319391d7e162b80ab47f0f9d90df1d7eb9c8c4dc8af251337a02e36a2,TRAINDEV,1cbd17f1f974793ad0a47c144d909d8a0c1c83e348685bb955b995c96b6a9410
AASCE:133,133,052f9d3319391d7e162b80ab47f0f9d90df1d7eb9c8c4dc8af251337a02e36a2,TRAINDEV,3502b8c1c658f8e73ce380abf26f45c42eac1f2397bf9eaf335ed504a69f0bf9
AASCE:134,134,052f9d3319391d7e162b80ab47f0f9d90df1d7eb9c8c4dc8af251337a02e36a2,TRAINDEV,4afd051bec15331652ff04c6b68ee1f56e84241d950936dd2f6f3e6cf98b945a
AASCE:135,135,052f9d3319391d7e162b80ab47f0f9d90df1d7eb9c8c4dc8af251337a02e36a2,TRAINDEV,0f37bb0e3cd9000c538344a70b4e58e81ac15ad6bd31ed8c65d129c3c19c2cac
AASCE:136,136,47d7df2bc8224c7759b2b09a94e4aab341244996327755b8c8bd81d526cc9958,TRAINDEV,7f85d8d1e0d3a3cf01cbaf1c6845ed03a721a3922f7ea17bc3032b9f781f49b1
AASCE:137,137,47d7df2bc8224c7759b2b09a94e4aab341244996327755b8c8bd81d526cc9958,TRAINDEV,63b7f74a98951420cb9ac0bf428a237de8a3a03592163d9815ea83f70972de12
AASCE:138,138,39bb1c49488dd6e498ab9acc62aaad290e70362f13812fda7404630750c6c59d,LOCKED_BENCHMARK,da67695543b31742befc2a17f555d467dca6cce1985cc9a4d75447931656a0fb
AASCE:139,139,39bb1c49488dd6e498ab9acc62aaad290e70362f13812fda7404630750c6c59d,LOCKED_BENCHMARK,99044a6ae86e9c7ff1e1d450234c3a677e736ccd4057393a25a18731852f7a5c
AASCE:140,140,39bb1c49488dd6e498ab9acc62aaad290e70362f13812fda7404630750c6c59d,LOCKED_BENCHMARK,f3d2b754b5a11e87a14d9da3c33bcaf87cc73834e442d26ca00cfc924384a3eb
AASCE:141,141,6204de287f39f9db78c9734980a5f8a5878cfad33285ec61d7a919cdf44220a3,LOCKED_BENCHMARK,94e5f553ed8f9e99753782f173cd5bcfdfcfaa4c851797066af158f2f0460b97
AASCE:142,142,371dd0e0557318a8535aea9cc232c2f72e205ee9eb2a056e8a5945f7dc724491,TRAINDEV,9250421b41457cef6f2d9d7ebb19949c9f6c22035a6041bc3e3e012f56ec42b3
AASCE:143,143,371dd0e0557318a8535aea9cc232c2f72e205ee9eb2a056e8a5945f7dc724491,TRAINDEV,082a0a2ffcb23028962ba515638a584727be40c0b493f01dea92f6e9c59dfd48
AASCE:144,144,371dd0e0557318a8535aea9cc232c2f72e205ee9eb2a056e8a5945f7dc724491,TRAINDEV,b50d48a648c3d38068a058e2abb0cade130055c092d5869d4253f94b0f9f06e7
AASCE:145,145,7ff79288560ff59de49bd90aad80b4d9b9392f1b350f4781b67708c7ccf23ea8,TRAINDEV,56ff2281bc214845214808e96f05097305b0828f733b14d9e4b72e8864523b69
AASCE:146,146,7ff79288560ff59de49bd90aad80b4d9b9392f1b350f4781b67708c7ccf23ea8,TRAINDEV,058f06cce5c0f6a04fd584d70101d7645e7eada52a165c177bbabc5e3c313292
AASCE:147,147,aefc27fb89fd4e621e0109d386eb557cd2a6b3c035366917bd76f5d0be1d9b4c,TRAINDEV,8cad70084bb66c90966d9cc7d2340669dc5a88cca26059b3481c696b27e73f73
AASCE:148,148,e603e298d17b0ceda8a140c40da6332c8c8f16c174a56a8071a513eadb4cbfdd,LOCKED_BENCHMARK,bb2e07c545a59c6565a3f9f6b7aa9f23dc339810a3618acee9142d7d7b7cc7f9
AASCE:149,149,f9f00be73170e89a11b3a846725ab1726e79b59fd389bfad694192093543afc3,TRAINDEV,4116057c863b0437ba0cba41659d3c81d32bd23ca41b552c698292e7160368ed
AASCE:150,150,f9f00be73170e89a11b3a846725ab1726e79b59fd389bfad694192093543afc3,TRAINDEV,acff76b3107cee93bc9bd1e4b2e33d5cf108cf83a4636f40620d909ef5104abf
AASCE:151,151,f9f00be73170e89a11b3a846725ab1726e79b59fd389bfad694192093543afc3,TRAINDEV,e62e95a29e513161ba0ce1abc1503df256346a8aefa02499f2059173253d35f6
AASCE:152,152,0df3671029f3655ece27a7a4aaff398e47708060bfde124118468aaa355d1189,TRAINDEV,349cff2358da83de13562ffdfb4897691798caf83e181701baa4971e4f89bcfd
AASCE:153,153,0df3671029f3655ece27a7a4aaff398e47708060bfde124118468aaa355d1189,TRAINDEV,71a2f08ec77b8fac9e58cb0ed4eed9978727eaed9816ee6adbe9f42c795c874b
AASCE:154,154,ba94a96230de98ccefea528ec67b41479f1f1b57d156425c02bf7f053a782b54,LOCKED_BENCHMARK,433ba42ba6ba92a15e91ecf1b952e045f6b943c39903f27093e49641de3c97ed
AASCE:155,155,ba94a96230de98ccefea528ec67b41479f1f1b57d156425c02bf7f053a782b54,LOCKED_BENCHMARK,aa0098d7911524b41faf4a7841291d80e641a74a2ec533f3ed07e3c6e49440e1
AASCE:156,156,ba94a96230de98ccefea528ec67b41479f1f1b57d156425c02bf7f053a782b54,LOCKED_BENCHMARK,6e89ea0a2f872e5d46c0c66cd331c2497c5c2cf3a9b7b062b9a7a5dd2af85f97
AASCE:157,157,f64eca70ba6acca69600e322ba949fed0591aea468875614232a2c21182ba67e,LOCKED_BENCHMARK,39ea74638e485f18c5ae9acfa3458956b9ccb1f5c6b94ef4e74787e44bdb4c6a
AASCE:158,158,bc12c87d2e4e63df5ea3d89295623c5b3f78d79a6246148c2e971f971532ffb8,LOCKED_BENCHMARK,66c2b20c945c8ed105cb0ea113edfb87880ebe279dcda1e3458dd4b86ebe878b
AASCE:159,159,bc12c87d2e4e63df5ea3d89295623c5b3f78d79a6246148c2e971f971532ffb8,LOCKED_BENCHMARK,af7450677cdf984db4fef9858619f15710c0e8db58c89d7ed482876e4956eec7
AASCE:160,160,c5c5974a0fb00a8bb8eabbb8a0188d282d09ac5e080a453bc168545b0218af3b,TRAINDEV,0daa991a29a67097a1456589d24e97d31695e2e727ed1c595d8dfad4ef5b3fcc
AASCE:161,161,c5c5974a0fb00a8bb8eabbb8a0188d282d09ac5e080a453bc168545b0218af3b,TRAINDEV,849168a5e2599618e223dfa9e4fabd418916f048d7a34db284766b1c536e7e69
AASCE:162,162,806b8f818146aa191b055227ebc98e836eeb944a1de4b05f68da173e089c39fd,TRAINDEV,fd81f4526d1181c3e5be177387900febbd5909f3f970e632a84eb752b38c3efe
AASCE:163,163,806b8f818146aa191b055227ebc98e836eeb944a1de4b05f68da173e089c39fd,TRAINDEV,a7d69b6497b35e567ab161226fb7d22450334507b1babfa5e8eafa80d174d98c
AASCE:164,164,806b8f818146aa191b055227ebc98e836eeb944a1de4b05f68da173e089c39fd,TRAINDEV,2ffe990d0d22c468dcdf967aa24dd9e2aa6360ba14c6fcec383bd5faef9322b8
AASCE:165,165,806b8f818146aa191b055227ebc98e836eeb944a1de4b05f68da173e089c39fd,TRAINDEV,b8ccb559fe9e44c4baeecb85bf9741b106c7d98cce6b39fe77721d3af862de0c
AASCE:166,166,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,be187f85c1df6c4a6d2d039c2c6fdd45cd4ea98fda02517e32de096851798f1f
AASCE:167,167,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,fbb89d2fbddc75eaaae252bef6f062f2689eba3e7a59ef20b122ba45c5eef516
AASCE:168,168,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,44dfa5a9760efc8b7a64c9c3d3f77d0c88513e7265d520ba3bd185a73819f3e0
AASCE:169,169,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,ec7e5d276b64a223d30fcca070913faca6b17c83348ba4f09e2beacd1f8b4a38
AASCE:170,170,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,1130d0102b4b1574e72dc600e61e79fa752fccbe6f21d4a918d56151b626dd24
AASCE:171,171,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,7e8794e6e0029219339c43222d2fdef1b9b0ac1f1f025a939676325ad4eecf35
AASCE:172,172,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,dd0f5c73c7148be5e9a16da3db50474f67efefa381339e3710bf47acb998344d
AASCE:173,173,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,d8fd4dc73b87209c36abde7e639035a3c9016b51b9211d52b338999dfbbb8224
AASCE:174,174,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,623a6e7af38383a8193d29a23c506b4e8ddba8078ea66e56eaf2a9597930ae13
AASCE:175,175,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,032f51edd70b548495ba4e46bf030965945f82d11be29c908a1f5141bd4dfaec
AASCE:176,176,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,667ddc81cf2f532933a501377b37ded2ec2cb8caa4fa26ba2de64644e5249a9f
AASCE:177,177,5005c174e6a30c270a12d63054185fa7e221328055c9d616405eab0ed66a8aa2,TRAINDEV,34723b56e16252168c86bfe035fc40d0096aa40d77bf68beac4bf65cc10e8f09
AASCE:178,178,77f66f13a3772f7a4c71cbb7a0e50dee1dfd8b62a10ff955094bf38d5cceecb9,VALIDATION,e23fc711be81beee6e77a09955dd281cd7d7ac720ab50c940bef044576992fc5
AASCE:179,179,77f66f13a3772f7a4c71cbb7a0e50dee1dfd8b62a10ff955094bf38d5cceecb9,VALIDATION,94a997d157aad3a21796edb5b537996ca070e0097fe2049abc6256f40a43a352
AASCE:180,180,77f66f13a3772f7a4c71cbb7a0e50dee1dfd8b62a10ff955094bf38d5cceecb9,VALIDATION,40f54d11875c9352fd2555983b7eb754eed435dd7c2790956ed7ba0918f7bef4
AASCE:181,181,77f66f13a3772f7a4c71cbb7a0e50dee1dfd8b62a10ff955094bf38d5cceecb9,VALIDATION,342338f14f15980c4b31d3d398ef60f55f21c3cbab5547372ef6926ee3fc7bd2
AASCE:182,182,77f66f13a3772f7a4c71cbb7a0e50dee1dfd8b62a10ff955094bf38d5cceecb9,VALIDATION,3f8d92800e1c25f3283bbb435f97f1126afa6cf55700bf64563bf68338153922
AASCE:183,183,cda4113e253f9dd4edf214a6460b73c3f308904470ae085f4c7aa49b02a2c3f4,TRAINDEV,8f6a7a2f3d7995c572a52fc96dff508b95b5fed00c5790f41bac154221f1bbf8
AASCE:184,184,5710c1d379aaf2385d4387dfdb6172c86ab2c020c6d649514433b144bea21660,LOCKED_BENCHMARK,7ce057ed2c4e236e41018569283dddc9a81e0c04f2503be8a8ef34bdb45aea56
AASCE:185,185,ce3f4987ab91af47c4d3e0bb8176e00c00673cb10867baeb1f7c44d04d7d164b,TRAINDEV,55d60c0fbe252c1a3586fc409188764beef117072ee1b4df442bd7e14c0f381d
AASCE:186,186,ce3f4987ab91af47c4d3e0bb8176e00c00673cb10867baeb1f7c44d04d7d164b,TRAINDEV,80b178ab95a8671dcf9ff71aa13d67abc1300ffda271d16632c2fc57cd995d8b
AASCE:187,187,c9adc2f631b95647b54040efff5fe464056fb1248cab302c7274b54b0b27556b,VALIDATION,963f1308de85e447b06167ffd24d01bebdceab565fb9d3179e901f9ccfbad6f9
AASCE:188,188,c9adc2f631b95647b54040efff5fe464056fb1248cab302c7274b54b0b27556b,VALIDATION,997ca877d39650365b432c7e818a39f65af654b4aa4117ae717c79c65a854b48
AASCE:189,189,c9adc2f631b95647b54040efff5fe464056fb1248cab302c7274b54b0b27556b,VALIDATION,51d6b6d91eee892b02452b693c7a05aebd336f8a4c639dda53076de9b59578f3
AASCE:190,190,3fb34b9598a8cd826a8e4f2784d9466194f0bf8d30e890712abb7807d1992700,VALIDATION,ebf0b8301900692c59b3885f2f8577eee000b1b42ab64f2b16b83d8cecb0459e
AASCE:191,191,ddbb58ea2d30c4c2db81b9e6ce7c3cee4386d6ab681699a9fde3765ab1ad7af6,TRAINDEV,0ab279915ca7598515b3ee88ca0b92f9db2ec7c272237cc150f626c1f0dfb24f
AASCE:192,192,ddbb58ea2d30c4c2db81b9e6ce7c3cee4386d6ab681699a9fde3765ab1ad7af6,TRAINDEV,65cee1af117848b7d9e31f1d1ffdae3096a1009ed1bff360aa7581afc5137b68
AASCE:193,193,32491495827460e1181d03103c151ac14c9f31771c78c54864f7deffe5771788,LOCKED_BENCHMARK,18affc7da55f2fc54c4c9e7973be3732a2e59ad639fdae542184b7c86ef0d714
AASCE:194,194,32491495827460e1181d03103c151ac14c9f31771c78c54864f7deffe5771788,LOCKED_BENCHMARK,1f65aa531b282de5561fec078b93f2f80c438da4539bec3d6150c15b43fd8992
AASCE:195,195,32491495827460e1181d03103c151ac14c9f31771c78c54864f7deffe5771788,LOCKED_BENCHMARK,542f590906c9031eb73f4da2e1b8ed9e5a8c5e4409ac0ac59520a4c6669e0d71
AASCE:196,196,32491495827460e1181d03103c151ac14c9f31771c78c54864f7deffe5771788,LOCKED_BENCHMARK,24ef7a1962c7e255ae07db925022afa1d823812d72a9ffaa146acf8fc665e7a1
AASCE:197,197,32491495827460e1181d03103c151ac14c9f31771c78c54864f7deffe5771788,LOCKED_BENCHMARK,52e5446fd216fba286ef502092d9ece90fb3d4d636e8628666c9534b469b9c90
AASCE:198,198,75965f91653583293e1762fcdb2f1796912071b5d122fe942b1b33402d59d4e9,TRAINDEV,201aaa2f80d9425a352b7bd64aeacea594419d7c84f00076b32b8f93c09fb2a3
AASCE:199,199,98e1e82e690dcf344bb20ed2e76a39316080be49a069a4e32a54f25c42655fa4,LOCKED_BENCHMARK,23f988a6c99678d1276ed15b56e0b181e9903efa7375dc9d7ce2fa4c9b5cc0ac
AASCE:200,200,3a07d6d51e9346bcd145915d4b9e5e463703708e9ce8e81a932d7b69eebdb76a,TRAINDEV,65aaeb5d91c72051f24347825ede48f92bd20d5e23bdec6c8824cd6eb27df9c8
AASCE:201,201,7b4435803236987ab325f997abcbea4039c442677b23fdc834a9841253dfbe32,TRAINDEV,c30cd71547ff6184b43a6d05fdd0f9d2b80036089d871ae6cd012b6b2eb29340
AASCE:202,202,7b4435803236987ab325f997abcbea4039c442677b23fdc834a9841253dfbe32,TRAINDEV,67fb2bef4895c95b8eb76534f6d8d8f10d06cc6d4409bd2b6f4b0df87f93a6b7
AASCE:203,203,1c5a64bf7db107fcead07c6d51984b26336795617c583e7885c474f66c824194,TRAINDEV,24382409acb921c8976eb2512d61508dc0c7797dae2dfb042534e424dad93116
AASCE:204,204,76e6c883683f9be37fa659dc58d5d86ef5dd91df4d6f3417328a083fc2bc2e39,TRAINDEV,fa95816ce9cf09d851cf9815861319cc7708a02fbfa8d50af540fe78e1799308
AASCE:205,205,76e6c883683f9be37fa659dc58d5d86ef5dd91df4d6f3417328a083fc2bc2e39,TRAINDEV,5b6c780b8ac1c7f7bbfdf1675fa84d5099dee63b34e0ceee25d4771d4dc69ed1
AASCE:206,206,76e6c883683f9be37fa659dc58d5d86ef5dd91df4d6f3417328a083fc2bc2e39,TRAINDEV,d68aa40ee8c4419deac9c1dbd1e730e69d87839e87329e5ece2061b20dc061c4
AASCE:207,207,5da5ff06b6f3d66c41606de38ea334bce613d1f357d84be27bdae1835c59df1e,TRAINDEV,a7f57f8e9ec44d05b9495b05a9aafd50a17b3fa4cd83ee3268cd7b1d8cb7b570
AASCE:208,208,6b33d6624ee1d97fbc84817f2a772af1b93df13d7b837e5b59d4f3f331a9e96a,TRAINDEV,93d39ef6cc2d2a86f797c8e5a20747a0fe670edef1f19a28f8969fa153f71493
AASCE:209,209,6b33d6624ee1d97fbc84817f2a772af1b93df13d7b837e5b59d4f3f331a9e96a,TRAINDEV,5591f21c2e1ab291a3c55982521c709887dc0c0bfd5cebd4d14e2b8b6dae6661
AASCE:210,210,9eb4af9960b4e857a86c2933b6577172ac7e2574c8cbbcfa5bc0ad5afb1f264f,TRAINDEV,c48cfbd42f80d5043ba8084ec870c2eae80b6fbcc013c11966db3b4011697568
AASCE:211,211,aa0d8b721852178d3df2c06366f67b827d76d93c2b0d1e405488fc536ad12e67,TRAINDEV,7b2ddfb4e2616042b6c6307b189a65d106e546c68aeb873f965ce2b8594f86ad
AASCE:212,212,aa0d8b721852178d3df2c06366f67b827d76d93c2b0d1e405488fc536ad12e67,TRAINDEV,dabd4416a301661f0f01cdb6b2ab8f630089f0cc414f9e0b34bd9b5933727e47
AASCE:213,213,81bc7b76a31fdfac57ffbe2825de64974ceb299b08b8840f5580a32f5be53f51,TRAINDEV,8993fcd59fa41fa6c96804e604e3c7fa54b76d528973efd10dbb3dcfd91810f0
AASCE:214,214,0d915f4d5a506747804b7a391f0b1409e826d85d1c83b0f57b4ba9af7dd7d2cc,VALIDATION,93995850b7e34482209497ab8f81cbff0f0e9acdb34de17858e91d3aec29867c
AASCE:215,215,3bc6131be71ba4745402775e6e94cc290bd40cb2007ca42f777304ec55c1c8e8,TRAINDEV,4c8961f0d2b59c66fe4fde71f96cf2992d6fd31ecd04c7fd728afa4bbcacdb56
AASCE:216,216,3bc6131be71ba4745402775e6e94cc290bd40cb2007ca42f777304ec55c1c8e8,TRAINDEV,8517d308b41f39bafa846a1bc9804681f2face8114b83a18771f69df3c3867f4
AASCE:217,217,3bc6131be71ba4745402775e6e94cc290bd40cb2007ca42f777304ec55c1c8e8,TRAINDEV,a1a63da40dadd423b3ad9cb3d5689b5b4cb7dfc9356443955ed6715451e43e07
AASCE:218,218,2f35d3644dc0636db5bf31d1848a7a881a620df5d4ed47e8f9f4996e52390cab,TRAINDEV,c653834b59a7d3c0a5d602ae708fbd46e2e44c209e6738d5699ff16669a99fd5
AASCE:219,219,2f35d3644dc0636db5bf31d1848a7a881a620df5d4ed47e8f9f4996e52390cab,TRAINDEV,330c051ccf9a59421a9d85ea39d02e2ec8189d80c581e75128798bcff35d74ef
AASCE:220,220,2f35d3644dc0636db5bf31d1848a7a881a620df5d4ed47e8f9f4996e52390cab,TRAINDEV,1ea5a1ad91d423a90d8bfca2de9c49bdb93aa1158184e21eb385785f8971993d
AASCE:221,221,2f35d3644dc0636db5bf31d1848a7a881a620df5d4ed47e8f9f4996e52390cab,TRAINDEV,b82db36302a97a89abf7e814b0aed9410336992a02b4301f2c03529b200e3735
AASCE:222,222,2f35d3644dc0636db5bf31d1848a7a881a620df5d4ed47e8f9f4996e52390cab,TRAINDEV,628510c462484bf96761920a91035b4a76c83276606582ad64faef9b55a91e45
AASCE:223,223,55fd5404be99fef426393f9df86c8e86ae2c4cfa5788394dc0ebcdcab7e5842b,LOCKED_BENCHMARK,352dbc6d723346da8e52ad0b8d8f60ff5a4f96c37cdcf633c85ea01935d0f88e
AASCE:224,224,bc61dde2377f4701d30f79bdce745fd5983395449c4bf5cae7f8e637eb9a9d9c,VALIDATION,552c138ea7d8f7ce5cdb9726346ace922002b2ce7589394bb34c55afd3f3c1f4
AASCE:225,225,bc61dde2377f4701d30f79bdce745fd5983395449c4bf5cae7f8e637eb9a9d9c,VALIDATION,841a00be5ad8379cb0e8311fcf3394fa49a99ee8854a705c8530708a5e587383
AASCE:226,226,0a8302555a2c1683246f82fa6f6fbcd31073caf96ae6c195ea087b79c3e8b17c,TRAINDEV,1c9bc73a06a018b5b83c1cbd8615a8481ba6b1500ef203c7afa78ca771024f2f
AASCE:227,227,0a8302555a2c1683246f82fa6f6fbcd31073caf96ae6c195ea087b79c3e8b17c,TRAINDEV,4a2db6d8b9ded303a8569d4d9e8536fe88fbeefb9fbbd83c22e0d3d6aecda6f9
AASCE:228,228,54245a36dce560ef3c72a988f022df4fdd22352bec51cea32cf213ebd169410a,LOCKED_BENCHMARK,9b0f976d103f54734a8adc8c4d8b2dd49da80d44ea9bd54953d532dd024588cb
AASCE:229,229,ec89d51d1336aa0eee36a610e454eb4a31dd0f677bb4a78ac19e4ec2a6ce30e3,TRAINDEV,3f62464e550f7e265998eb654e1efc471a0abc085693dd839415efe30ba8d1d9
AASCE:230,230,612caeca7c1aca5d21617f61aa76d53d57d977eeebcf2a75f3e01c4ec818040f,TRAINDEV,4c9b3cffe9ec83aaec510dc7666420280f92286fb378df1dc03155648b07f297
AASCE:231,231,311119aa91ce0f6cbc6b18cade081a786829de3a4eaa4c98bf003c1c9a06fa23,VALIDATION,89bc83ab09b5eacf94f39c6425560c72c3f137d9d1b54c653fb412eb043cc973
AASCE:232,232,311119aa91ce0f6cbc6b18cade081a786829de3a4eaa4c98bf003c1c9a06fa23,VALIDATION,6ff21aceb569cc7c11431ff5af2293b139c20fe533dceeefffc6b90004604511
AASCE:233,233,311119aa91ce0f6cbc6b18cade081a786829de3a4eaa4c98bf003c1c9a06fa23,VALIDATION,f114ba2c628e2f6dc65d9040439fd3061210afad8ae90463a64ee8ca547728fd
AASCE:234,234,46cae130a11d3106c83930b86f10c018dfc749b5d1178c3fd59139dedd949727,TRAINDEV,4d2ad855e25ace3f6a335e5f93a55500853b8f5b663851dcec65d13dc0c11777
AASCE:235,235,032c424baab20d3f482afa25e0c9aa85f43656e7d87f9691446373ba4be80fba,VALIDATION,958427214cc052ded606cf4a647d06247d6331ba70561507cef3c4ec7601a69f
AASCE:236,236,032c424baab20d3f482afa25e0c9aa85f43656e7d87f9691446373ba4be80fba,VALIDATION,0a736749468e2f376fa784873387805fac0b4665c7f731cea971ff80c19d1ae6
AASCE:237,237,3cf92abd3062d2588bf8d0e7be49bb8c52fd7eb809e4b2269f4bbf2c3cb27712,TRAINDEV,e909fb7dda33f8f264096a4d6f2d77c66ef516749057832a503c9b86f62e7f61
AASCE:238,238,3cf92abd3062d2588bf8d0e7be49bb8c52fd7eb809e4b2269f4bbf2c3cb27712,TRAINDEV,ffc1330fe2ac0acb76101ae63bc58c1b68aa4db418106ac6cdad07f0944e4f87
AASCE:239,239,4452d668e5effbaa4b0d0f607db0f8d354401b7e425ae38cc3eb214105671978,TRAINDEV,c7f9a2e1f97dde0a67f88244adbeb239d1c7328f689c2674fef0362212b566d3
AASCE:240,240,4452d668e5effbaa4b0d0f607db0f8d354401b7e425ae38cc3eb214105671978,TRAINDEV,a151ed8a33c5b4929013cb6c9636cb6e634d54ed2a67b8adf56b2e53dc59235e
AASCE:241,241,4452d668e5effbaa4b0d0f607db0f8d354401b7e425ae38cc3eb214105671978,TRAINDEV,8fa8cdd0a3bc39b00163c1b9e15d61549c4a3a284e2619d166c2eac99088bacd
AASCE:242,242,9f57e4740c22253045b86acd9cfce444fe7d91370c86794a9a88307b09aadef9,LOCKED_BENCHMARK,7549794e83e3daeab68429dd21a48c214ff9a4c731a0e95e493334eb5d8be7da
AASCE:243,243,9f57e4740c22253045b86acd9cfce444fe7d91370c86794a9a88307b09aadef9,LOCKED_BENCHMARK,16409d598718b7e26538ace3e91a4ad8fe13d411e4e4c4e00743555b34615b57
AASCE:244,244,e2e004172a507c64648a7c4c962ea1e2b4de25895b68d7a12b3c23da0d96b767,TRAINDEV,c8b077972f31ceaf7871cfda41a48965586539bc54331686e1930edd11bfb958
AASCE:245,245,e2e004172a507c64648a7c4c962ea1e2b4de25895b68d7a12b3c23da0d96b767,TRAINDEV,be925fcd9d824c051f0c3645ab165ef8d0d61ca42e97ec317f30d9ff2485ea95
AASCE:246,246,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,a2e0fefcb5b4fb90301a86e7f21239ab67b7396bd26bc6c61ff5ab65fe048de0
AASCE:247,247,dc619f27c68e1a807b6c6534712dd51a393084af73c74444f4b827d44e912b2d,LOCKED_BENCHMARK,36b5604f77ad155ae9444a170aff9f292e6e29c52deef0276253bb29dba2d59b
AASCE:248,248,5da90922b907776682c610f27718d128cedb399ca65b382369a683b594a2404e,TRAINDEV,64da8259a9b106aef03ac5aac08d5983c7847f3da676322e3dc6bbc27177b8ea
AASCE:249,249,7792a294fb4dc3425cbd6d8dc61f52cf952e20690254e524639e1a38e71904e3,VALIDATION,dc6da957de17c4193520e3603b8384d4fb14a2dc6b21f4b238aee0c600d06305
AASCE:250,250,7792a294fb4dc3425cbd6d8dc61f52cf952e20690254e524639e1a38e71904e3,VALIDATION,4ec88d756739e1381054bf93e5ad7da3e6a56974610dc038371763e517f949ab
AASCE:251,251,8dbc976cfadf7665abf26e5088917e3ad9a63636b04ab1c96f4358c7394e8870,TRAINDEV,78fbaba86dabdcb35022ad2eb0b066aaeb1809d3d03193eff61a6aa35d2a49b0
AASCE:252,252,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,23d150bf6277846a18ef9df3433b3176e03e3afe43d32df9accd06dffbd4f8cb
AASCE:253,253,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,3d33b7f47028b862309990759ddb8d7bdfc2315cc390301c2d012d919ff505a4
AASCE:254,254,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,0a2e42d0a806971c8cff8e81be98d8cd77fe18a06cf4e04e62979e233103ce59
AASCE:255,255,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,1238d627cf7d453ffef2793f21729dc0ba23569d01c3ee938a2990b5df15f212
AASCE:256,256,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,b0b5a9bad4e3ba8a574a68a23b8e7802b9d786865070145908245f0ae793eb52
AASCE:257,257,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,cae7fcca639c36317635ad7713771112c3dbbb82326e6a37e70f32e0c66297db
AASCE:258,258,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,be1c82e7c69f2346caa35ee77e3c74234bfa131aee8ddf0a1aa36904942b89c6
AASCE:259,259,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,e88cb9683b02ddd3d5bd936fac61edd34eab54466b88ed4f2b254256446a3ce1
AASCE:260,260,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,bd44b34beaccdb5e45fc7d3ca64749b65ab709a88f190560dc9a99c8cbde720d
AASCE:261,261,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,159e932b37499724bb65eb1a9dfaffb648a489cf450e716abda364c47852daaa
AASCE:262,262,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,41e042c562549dd6c54cf399e1ad753ed80ef200aa11921a4894e7a9d9ff02d6
AASCE:263,263,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,4f768f52f5c0a7199ab169953ad5273a6968d0ba5772ec2fe8c6053565d68821
AASCE:264,264,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,3d603851a30032a8b2d95479b142f42cf2c28d48bd8137f9e3a5789a76cdae15
AASCE:265,265,3d0068806ab29221ea53fc0cdfb6a4fde9dc23e8b953db5bb70b52a4d8151a1c,TRAINDEV,c8b107a6485fe1be310ade011a2d669e2bddcfbbb8ba9f33fde7ae17ab702a44
