case_id,subset,filename,image_sha256
SPINALAI:004612,Spinal-AI2024-subset2,004612.jpg,277ebf9a0c447ddb2072b35d860ab5b751671d7a8d890c5c4c4c8c1c298ee745
SPINALAI:004613,Spinal-AI2024-subset2,004613.jpg,8f9fe0adbe357bba77e3b6174db607696324c16c379ccd780ad4b735440c8c71
SPINALAI:004614,Spinal-AI2024-subset2,004614.jpg,ccedd11d409b8a1ecbdcdcbfb1a99c728d4fcba36c1d010502bf128a75190b25
SPINALAI:004615,Spinal-AI2024-subset2,004615.jpg,df864103bfd8e8bd324170c0c45e763c33fd538713707ae145e3c1c674aeee37
SPINALAI:004616,Spinal-AI2024-subset2,004616.jpg,31ccbc05edb4c094018a5f5180a933f41c83a825114ccb818dab5873310276e0
SPINALAI:004617,Spinal-AI2024-subset2,004617.jpg,5b1dac52c9dce7e0357b60b57f8ccfedb07cfe053f9e759d6716cba37380f6a3
SPINALAI:004618,Spinal-AI2024-subset2,004618.jpg,e8bb6899bb65a2a27287341a40140de51ceced7b8d80bb0f506d8067634c59a4
SPINALAI:004619,Spinal-AI2024-subset2,004619.jpg,80a3dca033d991e71666b70d4dbc8e4a5d9180dfab44e89d7e5cccf5e3c28e49
SPINALAI:004620,Spinal-AI2024-subset2,004620.jpg,c10fbf4ab1abdaccf18761377a9aba83d861f352ccf6c52599be8896290dc339
SPINALAI:004621,Spinal-AI2024-subset2,004621.jpg,38cef755ea9cefa54dc34676010f75b44b1ac48afca510beb0d88bbe62777b69
SPINALAI:004622,Spinal-AI2024-subset2,004622.jpg,eaaa460d302ab758b980446cc5541937dcc9fba8ec8641137019e5a725cdee51
SPINALAI:004623,Spinal-AI2024-subset2,004623.jpg,498c2dd64695ae36d6a6ce3e1a9427be7fc7afe230d6853616eecffae76b6f10
SPINALAI:004624,Spinal-AI2024-subset2,004624.jpg,a3ea5717fd9e84ea768efe56bb80559dcbbd35f93b6a837d59c3401cb78458cf
SPINALAI:004625,Spinal-AI2024-subset2,004625.jpg,e20102aa7a227dff104f93a58b7cd1fdfad336e43fa26d101fd0475c9851ffc5
SPINALAI:004626,Spinal-AI2024-subset2,004626.jpg,706498644ee0ea698109fa98cc7e427e4c27030313b3ae537c817816d49b56c4
SPINALAI:004627,Spinal-AI2024-subset2,004627.jpg,40e2c586d0ff0078ed62a0dfdc8ea6a598a4865fc971f67d0aaa016f70879ac0
SPINALAI:004628,Spinal-AI2024-subset2,004628.jpg,0cc28a1314f5eb0cb5cda838ee206074fbc598ba12e3a000ae05f69a3bbae9ff
SPINALAI:004629,Spinal-AI2024-subset2,004629.jpg,6e8bac949a2d15eed4652b6f34e50150b2fb2ca7152d07de97bf0e8143fe142e
SPINALAI:004630,Spinal-AI2024-subset2,004630.jpg,ae2917112b681decbdad227b1abbb9db090971f8cb75bcabcb69e147552184a0
SPINALAI:004631,Spinal-AI2024-subset2,004631.jpg,c4833265777fcdeaa47cf7bd0a37ad4d801a8636bad9ab2c79545dccc76f7d7f
SPINALAI:004632,Spinal-AI2024-subset2,004632.jpg,abf2ddbea4a9a41f092a201796fdcaae426cfbfc037637889d3adfbbfe58ab13
SPINALAI:004633,Spinal-AI2024-subset2,004633.jpg,72eff05a245df242cf37ce264dab29d2b6fa01631e658240f2a954ab4e9f948d
SPINALAI:004634,Spinal-AI2024-subset2,004634.jpg,0de558821ef09394723e177445a396a6a491d8e1863437988f04008912bda479
SPINALAI:004635,Spinal-AI2024-subset2,004635.jpg,963d031eaa84f233a5cc5969bf34da187f5e4216f29758f93a18fa4ce4e379a4
SPINALAI:004636,Spinal-AI2024-subset2,004636.jpg,8848f69ec48a96fb9499dbc51462cfd7ae81b255b668eb11a8c8e75d3a6e25ff
SPINALAI:004637,Spinal-AI2024-subset2,004637.jpg,6043bf3916c32dba576bbf132baa7b846b828b073591c8c411a749fa6b4b8806
SPINALAI:004638,Spinal-AI2024-subset2,004638.jpg,9482c6515f150d2e4827064b39669af2fa31d5fd04fa1e1728fd06dc5776cb47
SPINALAI:004639,Spinal-AI2024-subset2,004639.jpg,89f9f71e1f53672570e992393421b1f4272460bdbd032b732e1484545230add1
SPINALAI:004640,Spinal-AI2024-subset2,004640.jpg,9ecaf389ffb2712e77b6e9084793af9e6bd1f42ee64fbdada1545adf21325382
SPINALAI:004641,Spinal-AI2024-subset2,004641.jpg,5a0da26a78aa0d66636df857b3184e16b78964ccc4a442e075e12e74ff5e101d
SPINALAI:004642,Spinal-AI2024-subset2,004642.jpg,842aad62a164656594c235562f15c289d3d3d6612a7ddc72cea0e6a0b7518d5f
SPINALAI:004643,Spinal-AI2024-subset2,004643.jpg,2e0e327f8bd5603987a147105432ea76ef60e8b5eea8fad17137772d128f4662
SPINALAI:004644,Spinal-AI2024-subset2,004644.jpg,7a15fa46e2920835f2ab89ee5a3f067fa6fbe3fba353e30e2ef35a0699d607a7
SPINALAI:004645,Spinal-AI2024-subset2,004645.jpg,8e46489b161b573a7f61cd63801d1aa18093000209a9264a90d979c794d5b0fd
SPINALAI:004646,Spinal-AI2024-subset2,004646.jpg,dcdc6dc384449617f6d3ce3d1b5620e7d0aa17915d41b13511da1159eb0cc21b
SPINALAI:004647,Spinal-AI2024-subset2,004647.jpg,e104e84177dc4fa0c5509955eec55cb8071b14f8860b8d9bbb5dc610c9597224
SPINALAI:004648,Spinal-AI2024-subset2,004648.jpg,ab700429c1ec28ee20e779135ab6c768de211338d212f5c131067160cb2ac353
SPINALAI:004649,Spinal-AI2024-subset2,004649.jpg,577fc23cb49d028846ae3819460501a7950da35c98c3409e657a3aab2dcac838
SPINALAI:004650,Spinal-AI2024-subset2,004650.jpg,464018cf51725c6604396eafa7cd095fa31ee347e23ad13206d0c115f4d5d098
SPINALAI:004651,Spinal-AI2024-subset2,004651.jpg,8e1ccdda988d25135250cdb56ee1ca0448017280ae7eb038d677ca550ffeda10
SPINALAI:004652,Spinal-AI2024-subset2,004652.jpg,19e7e7b8cb6248efb44c4561116a88dbd207d9aad40b6cf9b5a6a8c0475af431
SPINALAI:004653,Spinal-AI2024-subset2,004653.jpg,05394e0a401b2b7e39a931bc734503d4ae44e477f6622189e55a793759c5b007
SPINALAI:004654,Spinal-AI2024-subset2,004654.jpg,9d083054ef5c3d845822fa9fa6818ee95f7e505fd27364863bb611475bd4d16b
SPINALAI:004655,Spinal-AI2024-subset2,004655.jpg,c4d2ecc6d64f8258b73cb71daf71fad9afba6f4c5452cb9926e8f519d106cbec
SPINALAI:004656,Spinal-AI2024-subset2,004656.jpg,3bef3c6f9a94967f7e9b0b45cf241307380dced979f8b3080152c629a769c12e
SPINALAI:004657,Spinal-AI2024-subset2,004657.jpg,9e87f8dac79c5de52fe33d851b500764600e57bb847b21761dfaf956b693bdeb
SPINALAI:004658,Spinal-AI2024-subset2,004658.jpg,ddb731d45c39ee3f74d95988708649fccd5cc31a998b80027e67d6a48649201d
SPINALAI:004659,Spinal-AI2024-subset2,004659.jpg,ba902490b66a7f111a2f72037b917f1990edcfadbc42cae9f664e093c0d7cd76
SPINALAI:004660,Spinal-AI2024-subset2,004660.jpg,8725be02a30210e4e515bf629b01fe1ef62b27069352b0dff923d8a12fd641bf
SPINALAI:004661,Spinal-AI2024-subset2,004661.jpg,8db5195392d5b993e07490e2b1a4a2ec41f87dd8c3a675436d4f45716a5f776a
SPINALAI:004662,Spinal-AI2024-subset2,004662.jpg,7b66346e3713b478adbe8fcc0fecd6871b5b62553ff5c5e6670259d3c982711f
SPINALAI:004663,Spinal-AI2024-subset2,004663.jpg,411d0b65f5afd26c0639da9135f523eb8c5bc138604bdb1e7d8eeaad0f94af87
SPINALAI:004664,Spinal-AI2024-subset2,004664.jpg,d525440e244fdbf8ff4cf847063c916c2d5a4c20fcffe74d6d5821d8cc5f11bb
SPINALAI:004665,Spinal-AI2024-subset2,004665.jpg,d67e0140b7a1beb8c64dcfc8a5131ea300dd131d0d06d71a5376ab2552d2dc94
SPINALAI:004666,Spinal-AI2024-subset2,004666.jpg,96f88c2c2c0983563f90790a0c4477d4074d933199ce348c9455b72c9baccdac
SPINALAI:004667,Spinal-AI2024-subset2,004667.jpg,5eac1be971dba97f232609300764132ab83d5f7ed6eb60caa2210d0d4f745929
SPINALAI:004668,Spinal-AI2024-subset2,004668.jpg,562cc57ade735da231954e4cb9017a1709b19b43a4bcce4ce4e7c3396caacd9f
SPINALAI:004669,Spinal-AI2024-subset2,004669.jpg,feb8d1e5dfc8280158664fb300d798b7759f742e006c0d68a16c77a9f1b8a5c7
SPINALAI:004670,Spinal-AI2024-subset2,004670.jpg,b9a03348c6f89daf60212b155ef1df8c89d69d1498c5612581204c4b1be3aadf
SPINALAI:004671,Spinal-AI2024-subset2,004671.jpg,87ef14386933206f2bc5066ba026e29e7a88a3c448d4f9c1e05931f8068ded26
SPINALAI:004672,Spinal-AI2024-subset2,004672.jpg,756223e0409003b3097d438b4cb16c7d528d2f609af6046ca2bc5f0d4e2bab7e
SPINALAI:004673,Spinal-AI2024-subset2,004673.jpg,ef8350e8bf212583e2617e7356b03cccc5f0d39233fb4ba468f9cbdfd4fd55da
SPINALAI:004674,Spinal-AI2024-subset2,004674.jpg,b5fed82d760a208e1e1846bbcf19387d3fe54cf10f8078ab3026132177be2fba
SPINALAI:004675,Spinal-AI2024-subset2,004675.jpg,64aeb5f0bd9cf0acefa283b1d8e727431930598223f8d129bdcd73a991eef099
SPINALAI:004676,Spinal-AI2024-subset2,004676.jpg,ea46eb18bfd88aa592ff9c96d62984e8e20cc14ea8e3883902b6b43865ed0a2d
SPINALAI:004677,Spinal-AI2024-subset2,004677.jpg,28371bfd1f76dd545ee9a35fe56c17285cfa0d911daf42a22178ad14d88e9f80
SPINALAI:004678,Spinal-AI2024-subset2,004678.jpg,b9b935dd3585d42821ac95b5671dbe1b6131b11d1318f663395441fd59c12553
SPINALAI:004679,Spinal-AI2024-subset2,004679.jpg,cff71c1369a8e74f7ef1dda75a548ef14979536c9f9f22e4036bb6fa2b12239c
SPINALAI:004680,Spinal-AI2024-subset2,004680.jpg,eddb19bd1ba6380fb38f9df56dc37926d179f00ab3aedb5cd91424743640319e
SPINALAI:004681,Spinal-AI2024-subset2,004681.jpg,f2da0989cdda902b3f8b75223e5009feb08eea8a044009c6e255b788ca95b7a2
SPINALAI:004682,Spinal-AI2024-subset2,004682.jpg,9d7a54cb2e68fd407a6ed7bc48a57986b801ab33537120208883c73a863d39e2
SPINALAI:004683,Spinal-AI2024-subset2,004683.jpg,87f93cbeafb8da5e1b6bc9a239953191dac9155a77dd848807a59d2549520a59
SPINALAI:004684,Spinal-AI2024-subset2,004684.jpg,7c7ad1d139d08cd9f7097bfaa241ee483365665c6e9d1a7f0c390e25fbcb7e19
SPINALAI:004685,Spinal-AI2024-subset2,004685.jpg,247b53bb4b0c997ed522fc399ffd39df584a78b7403df0078acc82f72ff466d8
SPINALAI:004686,Spinal-AI2024-subset2,004686.jpg,2e4db89bdc22ec597e4162f427384526d3ee9feb1cd71dc4e27b9e81b4f1b8b5
SPINALAI:004687,Spinal-AI2024-subset2,004687.jpg,29bc01a97761cb99f7d4e6f3b7644401112dd0e6dee4af47e1bf6586957e48e9
SPINALAI:004688,Spinal-AI2024-subset2,004688.jpg,5c31a9653960d54b9d0e41c8fecc566377f34a658510acb2796308b9675f6f51
SPINALAI:004689,Spinal-AI2024-subset2,004689.jpg,a6b58b397fd99d9ecd44305fcfd90c4e30562b14ba161a0beb5468b33ca2db3e
SPINALAI:004690,Spinal-AI2024-subset2,004690.jpg,dc41673419c8c664686328719a841895e6eadc3a90cccba57b85c38012138c83
SPINALAI:004691,Spinal-AI2024-subset2,004691.jpg,1b05795e3c09de2a613c037b28b42ec3af1c55612da5cf0fc10d10d80efc35b8
SPINALAI:004692,Spinal-AI2024-subset2,004692.jpg,8b507c36c99500d96c534e59f7099dbae6913adab566a63efbfe5bf2585986ac
SPINALAI:004693,Spinal-AI2024-subset2,004693.jpg,06f6ae02c19843501336483990756291ec69706ce1313583e5f3ea7553f2d0cc
SPINALAI:004694,Spinal-AI2024-subset2,004694.jpg,67ee321005baeec8dafacf2384943462015fda84b97735fbb396a8f87f944e26
SPINALAI:004695,Spinal-AI2024-subset2,004695.jpg,0dd9ea5074d72729ed7c4232a7430c3540e042344c1880ae2eed074458bbb0fb
SPINALAI:004696,Spinal-AI2024-subset2,004696.jpg,f55ab346c1afe2dd481bdb40c24e950603e3c17b1c8d47059ae4f2a71736f882
SPINALAI:004697,Spinal-AI2024-subset2,004697.jpg,92199dadee963fb0d9b06d2ed241199cb28df6feacf57d39a20f1eed28968c9b
SPINALAI:004698,Spinal-AI2024-subset2,004698.jpg,a1a834552fa65bf9ce4ab15a6c0a9311b54d46e7db09077e5e4dd2c4e8d5c7e3
SPINALAI:004699,Spinal-AI2024-subset2,004699.jpg,02732bb28fcbabf4d12ee3cdcb6599df20a51519dd74f476ecae61c33e655410
SPINALAI:004700,Spinal-AI2024-subset2,004700.jpg,661f75e047f2b2246b99102e9d245b0ed288fb42f4b4ccf8daa3e71af93957d5
SPINALAI:004701,Spinal-AI2024-subset2,004701.jpg,d980950afd01cde8917a1230fa5da6d5dec253d34e1c1fd220a930ab113ad002
SPINALAI:004702,Spinal-AI2024-subset2,004702.jpg,4ce7c5d810cf64ff9c103907e0655f9e6566fd8a3d9114ac98292d04ed71d451
SPINALAI:004703,Spinal-AI2024-subset2,004703.jpg,234690433f25879492afeccf1675bfa785fdddde45218fcf8023e3c0f52dd3a4
SPINALAI:004704,Spinal-AI2024-subset2,004704.jpg,c1731d2d7b77a4b1a1d00fb2b6a894f80082285254445ea835d75db18af51c2b
SPINALAI:004705,Spinal-AI2024-subset2,004705.jpg,b60f5a6d31e49d5702fd35f3e8021a3d6bfd74ed87ad8668b9a7cc3ae9eb930c
SPINALAI:004706,Spinal-AI2024-subset2,004706.jpg,c8faf8f1f6aa1715a6c6a2124d4df1d4b63578f2f14ba06031363469808d2bf0
SPINALAI:004707,Spinal-AI2024-subset2,004707.jpg,3cdea63c62845314c929bacd43f9313a763f314e8f15cb3e6b0418a6f7a6a871
SPINALAI:004708,Spinal-AI2024-subset2,004708.jpg,52be2d3e7a047cd16610c06a5cf1e0264272242541d953c66bf05623243b6d10
SPINALAI:004709,Spinal-AI2024-subset2,004709.jpg,b73fd1e49c6e64f59017aaef60025953f2ac7616f6121fc1de2bd4dcb2daa70d
SPINALAI:004710,Spinal-AI2024-subset2,004710.jpg,65108de3d81d87a6fb47f063af8f2d1304e14d749e6e2c3658cbb05e45bcca55
SPINALAI:004711,Spinal-AI2024-subset2,004711.jpg,cac8214e66e01bb57242f270d331c99e5de67f88ee605a87e9504e4d8261a41a
SPINALAI:004712,Spinal-AI2024-subset2,004712.jpg,44aa8471f0ce8f049764294a4d9c35527bc41f3b56e2cc0432647c210e5df9a7
SPINALAI:004713,Spinal-AI2024-subset2,004713.jpg,5cf7c3405d9ee2116a84aba014fdbb085f8bc1f3d177345500662b92e2d619d3
SPINALAI:004714,Spinal-AI2024-subset2,004714.jpg,3fc80a3a7ef9fb7c1bc029f6cc6942fd60c87339f1aa127e7339598acc24b540
SPINALAI:004715,Spinal-AI2024-subset2,004715.jpg,9ea536d987a563e175af3962e140912e7679d3926735121c60ed1ee783e82314
SPINALAI:004716,Spinal-AI2024-subset2,004716.jpg,03879fa3043c29765c1dcc2b2a1fde1e6be8bf8f336d1030f7a138bcbe995633
SPINALAI:004717,Spinal-AI2024-subset2,004717.jpg,01393c6120cd4c41c8759531c4b6c569a8f67a8874d394e0ed6789289316ecde
SPINALAI:004718,Spinal-AI2024-subset2,004718.jpg,fa72a6071f0cc606139ea52f2240bd1a215e60f67cb4acf30c4b77a6c3abff3c
SPINALAI:004719,Spinal-AI2024-subset2,004719.jpg,09917f5fc4779cee4713a88fea21663fd429d797a8c0805da3f43b6e266f4a7e
SPINALAI:004720,Spinal-AI2024-subset2,004720.jpg,b4e9a99611dede4c849f32450314bc6638225814082599e929ad0cbad2943877
SPINALAI:004721,Spinal-AI2024-subset2,004721.jpg,e7310d415513951fd55a070b37b8a38ac47a93f6920c2096c8ff51a139a3aacc
SPINALAI:004722,Spinal-AI2024-subset2,004722.jpg,faa4b8adfd9b5dec892476c5c556f07043d76e1e2beae5b8f29abbc403b6542a
SPINALAI:004723,Spinal-AI2024-subset2,004723.jpg,6f52156bce404cbb7705ba01d38a274491d2d3cbeee14b0b1ee5fe9c67fee982
SPINALAI:004724,Spinal-AI2024-subset2,004724.jpg,0edb19c61a65a19f194756f19c4ce23756588c74a1f400d919e5f7d29198fa81
SPINALAI:004725,Spinal-AI2024-subset2,004725.jpg,796fdfa5e3bf22e304d353e6aabec82fcc372ea421e6b7aaf29bee468dab4964
SPINALAI:004726,Spinal-AI2024-subset2,004726.jpg,9dabf3ec2c423e94b20f7e6665c3e15e881a88c3bd7478069c6eddc86aedbebe
SPINALAI:004727,Spinal-AI2024-subset2,004727.jpg,c829dde19ac4e56c678306daa9c55021407b795ce82c3e8548802db9188d0a51
SPINALAI:004728,Spinal-AI2024-subset2,004728.jpg,a2b098f1b138dbb171bdf33c2f2be6310f58b6ac9cb66d7ab3a814879c7ca611
SPINALAI:004729,Spinal-AI2024-subset2,004729.jpg,1894fd5bc56d36c423fbfcdfe99aa3a10e54bada359a2e4d05ccadeb7b071ce1
SPINALAI:004730,Spinal-AI2024-subset2,004730.jpg,3337666c7fc66e797eaef78d5f7896e1f0478f4b364665845801f3365870616f
SPINALAI:004731,Spinal-AI2024-subset2,004731.jpg,c9536fbd3c1ce8c923589e4ea14b5ff64018e79bcea0f8e5dfe75300d1c786e2
SPINALAI:004732,Spinal-AI2024-subset2,004732.jpg,b31d78f54348eba773547d85b0af5cceea778925c8d5af061903e6074852ef0d
SPINALAI:004733,Spinal-AI2024-subset2,004733.jpg,20deae15b323adcfc1787a560eb04f3397eef31fe45eaeadfe2f7b2cce7c62f1
SPINALAI:004734,Spinal-AI2024-subset2,004734.jpg,cd84659f3822ebde45f75882abe1f62d4c6db6b1b873e2ad81083af37024d0a9
SPINALAI:004735,Spinal-AI2024-subset2,004735.jpg,abcafef57cb7b4cfaf6e96013d87bc85adbfd248dcbb6f2da62c4a2830bf1780
SPINALAI:004736,Spinal-AI2024-subset2,004736.jpg,aeab1263f3932515c30b7bb4aef2a36c3acbb18c99b8ff850c1418067daee034
SPINALAI:004737,Spinal-AI2024-subset2,004737.jpg,6caac5cd79b322305109644787bdf77352988a688c8bd3ccce8010b3df31186b
SPINALAI:004738,Spinal-AI2024-subset2,004738.jpg,55e5d0696488754c85aadaa8e768b04de8b70b87126158418623466da330a59a
SPINALAI:004739,Spinal-AI2024-subset2,004739.jpg,c22131fcc7383fd9861137cae2a729fbdae78aa6154b8f253dada2f922a26552
SPINALAI:004740,Spinal-AI2024-subset2,004740.jpg,efe2957b46531f1e14a6841abe6710a58242b07cc9ddb0ffc325a5157a4b61a7
SPINALAI:004741,Spinal-AI2024-subset2,004741.jpg,61d3b5f9a87e825960d9f048630615d6a622940d8c5a8f9d8baf4828aafe2984
SPINALAI:004742,Spinal-AI2024-subset2,004742.jpg,03bcd8b615ce4a270900b24a1a808cf6f27d6ff088af02551c884c2e8d75ab8b
SPINALAI:004743,Spinal-AI2024-subset2,004743.jpg,267dd7e2b7120b39d9a8521a05e79529868249ed63ec2e321903bf20fbe032bc
SPINALAI:004744,Spinal-AI2024-subset2,004744.jpg,cadca3489b8193c156dfc00801c50aa800540475bc1e1a43b957d5bed952c5f1
SPINALAI:004745,Spinal-AI2024-subset2,004745.jpg,962d700081cbd6174286feb7e05da8a329591a97e5cf5977ca4bb371ecc02284
SPINALAI:004746,Spinal-AI2024-subset2,004746.jpg,dd74587d7d16b917e5e3596637a66bd2d058a31e92e024bb3b22a7a1bc1a329d
SPINALAI:004747,Spinal-AI2024-subset2,004747.jpg,be6aa22fb058184accd681ae36aceae3aedb51a04e43e8be678527c4f1aca560
SPINALAI:004748,Spinal-AI2024-subset2,004748.jpg,6a514903435904271d4a80e67832d6bac3e9e9c03d3a3619d1636a8458c834d4
SPINALAI:004749,Spinal-AI2024-subset2,004749.jpg,44cee96b11d1418d3738ecfa5cc7b31bc0745efc1bf24cc87d5681a8abfc70f7
SPINALAI:004750,Spinal-AI2024-subset2,004750.jpg,7820d269d118b765a61001dd13eef85c98d709a27277749eb087f62391cb5480
SPINALAI:004751,Spinal-AI2024-subset2,004751.jpg,b52a40d3a995d41ef384ae44aa5f3fddb8a72f88798dff0e3af6c9d3ee7eb516
SPINALAI:004752,Spinal-AI2024-subset2,004752.jpg,9b2a0ccc8270f2b4fc3ce642820e4336405d9491df53698d1d9aba3dd5a05abb
SPINALAI:004753,Spinal-AI2024-subset2,004753.jpg,70664fe680d8220d369ca5cfa772b97c7cc6204158c5bc7e99f25d056b6a6616
SPINALAI:004754,Spinal-AI2024-subset2,004754.jpg,ea8b48687855b65e0610c317b06a03079bd2cb1ea39a07cba0c52a309c578e0e
SPINALAI:004755,Spinal-AI2024-subset2,004755.jpg,b589641d6bb8a96b1a4790fc724d4f2a26c22b7cb113319945d42db88b2c43c3
SPINALAI:004756,Spinal-AI2024-subset2,004756.jpg,981455312755cffadfc0fa6d6ab539501ebed77f53af9dddd9b66f5a86b23d39
SPINALAI:004757,Spinal-AI2024-subset2,004757.jpg,711533a416a3132f0d23d43806493b8ef3e5ce687e102faf1b59c3667eb2118e
SPINALAI:004758,Spinal-AI2024-subset2,004758.jpg,180a24801317bd0ec55feb5d2a5381e070c8677872cb913c43520436cc1b9ee1
SPINALAI:004759,Spinal-AI2024-subset2,004759.jpg,57307f9fbfd1ad1b0e525bccfc12f7e8d8e29ceac4a67ebdb170ec5f3c49ce33
SPINALAI:004760,Spinal-AI2024-subset2,004760.jpg,1b5c055a0ee05b8fc7c6c327292fb8f95c42ccdc8d80812d975ef9aeae417bdd
SPINALAI:004761,Spinal-AI2024-subset2,004761.jpg,89e7db653fe319fdf49863c072f9f8dcc3bdd15e6007e22ed8197c7e3bbf0340
SPINALAI:004762,Spinal-AI2024-subset2,004762.jpg,70fc57e07ac4fd570b4e8aece4f2144d7473748ec13157fde9b7a9bf12c0b343
SPINALAI:004763,Spinal-AI2024-subset2,004763.jpg,233b64fe758764c6623b2c075273a4c3f2707ca10d5be9800eaec67057e89584
SPINALAI:004764,Spinal-AI2024-subset2,004764.jpg,26479ba7f8abaca6e688980e79578f8e7c9859508d9f93cdd6999a68bc7c7643
SPINALAI:004765,Spinal-AI2024-subset2,004765.jpg,3994916ff50e0f335ff4cb89a68bed791c70928054b6f947baa540dcdb7e931c
SPINALAI:004766,Spinal-AI2024-subset2,004766.jpg,287e0710989b122abd5c419f6fbae515a2628476d896f62f345e3519062d512b
SPINALAI:004767,Spinal-AI2024-subset2,004767.jpg,e5fc8c0a8f7660eabd3c8cb7c149e13fec3163845b82509e714ef6c7e899fb92
SPINALAI:004768,Spinal-AI2024-subset2,004768.jpg,876d80cbf37a2fa15903ea45e645ac27c765dcd0693beeccb60e7541375d6d94
SPINALAI:004769,Spinal-AI2024-subset2,004769.jpg,1b072b812a5315bcf41ac587bdf43d2780f5423fdcbc85d9da94af5f6026dcf3
SPINALAI:004770,Spinal-AI2024-subset2,004770.jpg,83e82e7bed8cec2e6f8986070af366794d04f86a940c484c38980a00691b171d
SPINALAI:004771,Spinal-AI2024-subset2,004771.jpg,2a436fde4a30985e2030f44b27f8c516eb020bf889fe931d65c65c4107fee453
SPINALAI:004772,Spinal-AI2024-subset2,004772.jpg,e637290946ec2366320a616ec60ed8762151630b18aee1c4fb92e0698969998b
SPINALAI:004773,Spinal-AI2024-subset2,004773.jpg,019fb417ac14cb886225cc7945de4deb0f286d54588fc971f216c7d3c6a2a9dc
SPINALAI:004774,Spinal-AI2024-subset2,004774.jpg,a9ec0a990db7d52f32ed4c05e73763da44744df525aec54a534e945ccaea0fcb
SPINALAI:004775,Spinal-AI2024-subset2,004775.jpg,27fb762448702e3e87a6dd8067b315507fece2fcf004aa5e94b4ef8b87e71daf
SPINALAI:004776,Spinal-AI2024-subset2,004776.jpg,40f8aaa07d0b2c7e444654a52f2d6848dc9fb1794136e2ba8e0dac84fdcb0df6
SPINALAI:004777,Spinal-AI2024-subset2,004777.jpg,372adce31da7b709331a9e8b4f95f948b3a2e155fe05d22b7fa2a49cf5dcf2c5
SPINALAI:004778,Spinal-AI2024-subset2,004778.jpg,46ed428fe9b23b62b4cc3741eef8b6c0e0f779fe6df7869f0192733c7975983f
SPINALAI:004779,Spinal-AI2024-subset2,004779.jpg,1f52cceee6aad7d7229ef5e3827e1c0c1f4b97bc0bdf3ed76606549e0e920623
SPINALAI:004780,Spinal-AI2024-subset2,004780.jpg,078a22b79ba690e776324bd0df564bf66e0f1d7a9431c4c2244ffae3bde8da49
SPINALAI:004781,Spinal-AI2024-subset2,004781.jpg,14bf4b9c2215117dad0788ec4246a6c616b8e633f60b61d5a70f2c722b48377b
SPINALAI:004782,Spinal-AI2024-subset2,004782.jpg,5277fac09ffabb5b4562203200c834b38286b796a013013e78e91105502a9196
SPINALAI:004783,Spinal-AI2024-subset2,004783.jpg,604dae14044417c8f2c94bf058ce33fa3ea592e6dbca014477c6f858b7c63006
SPINALAI:004784,Spinal-AI2024-subset2,004784.jpg,d109aea9c2f45c48738c08191cc97affe0ed1c0e0ba5d49c646ea49e4c67e9ad
SPINALAI:004785,Spinal-AI2024-subset2,004785.jpg,c0c9216d1b7e7f6efa1d2c64d8f093f8e8ad4a46dc6b109081731e091dea2eb4
SPINALAI:004786,Spinal-AI2024-subset2,004786.jpg,9bae95b1d16b5d57fbe36253ad9ac6a06a49e0b6e0de3dc27193a164d18013af
SPINALAI:004787,Spinal-AI2024-subset2,004787.jpg,68ed2f3d8948994545657feb8e5dd1dfbda633ec30e721d8569c749c7f0167ff
SPINALAI:004788,Spinal-AI2024-subset2,004788.jpg,888c0fdd4eee7b7e9bf51720a4066e7cbae9f2b8f51e9ad94dfea06eea57da1b
SPINALAI:004789,Spinal-AI2024-subset2,004789.jpg,035dc5462cb35bef892978b01b3955b3a9d38e7bce89875fa2dfa338efb58119
SPINALAI:004790,Spinal-AI2024-subset2,004790.jpg,0c61611a0c4efec0a719e916fb98cd64ac6ef28e14c3f4a3b1c220d9464cb88a
SPINALAI:004791,Spinal-AI2024-subset2,004791.jpg,eecf5e0aeea23f21db7876cc7817adc9caa4318f319d60558e234c4a97cebd27
SPINALAI:004792,Spinal-AI2024-subset2,004792.jpg,646101243af93341c49539e141d163db5bc6ab76c4b479c9fd9467f55c403924
SPINALAI:004793,Spinal-AI2024-subset2,004793.jpg,f44a9a069d53276182fa189f67e2100cefcbf194678f84a9d57e5d1cd8fe2138
SPINALAI:004794,Spinal-AI2024-subset2,004794.jpg,9cebd493216304d8c76fedc11e09be2b0bc80a95bb0aa9080ef3766255ef9378
SPINALAI:004795,Spinal-AI2024-subset2,004795.jpg,259e9a00884b4209288f045d4292f723a094c86466434ac9d60e765cd2b189ec
SPINALAI:004796,Spinal-AI2024-subset2,004796.jpg,344886970a394ae28735d877ea3bda57465c09099ea3cd43bee80a45f494c286
SPINALAI:004797,Spinal-AI2024-subset2,004797.jpg,88997f310afe97468083bacd9c8ff4cbe5e7c29c362d20b05875fa4161618935
SPINALAI:004798,Spinal-AI2024-subset2,004798.jpg,03dd865a6e355ef2e83d64a410722a10c77d2d7ab98f45f33d1dfb3684cf30ab
SPINALAI:004799,Spinal-AI2024-subset2,004799.jpg,136d576236987d2633720083192ab4e1bd37ed13afd1b3e9efd34b83782e194a
SPINALAI:004800,Spinal-AI2024-subset2,004800.jpg,8d48cb4a550763e3ca0b3bfdafae99266a038aa1f0c2fcb9e9ec1630f83400f3
